Date,AAPL,MSFT,GOOG,AMZN,TSLA,BRK-A,NVDA,FB,V,JPM,JNJ,XOM,GE,WFC,WMT,CVX,IBM,PG,T,BAC, SPY, XLB, XLC, XLE, XLF, XLI, XLK, XLP, XLRE, XLU, XLV, XLY
2006-01-18,2.946070909500122,26.829999923706055,221.62429809570312,44.31999969482422,4.7779998779296875,89950.0,3.558332920074463,38.22999954223633,14.125,39.279998779296875,62.189998626708984,60.68000030517578,267.8461608886719,31.799999237060547,45.18000030517578,60.900001525878906,80.1147232055664,58.66999816894531,24.81999969482422,45.2599983215332,127.81999969482422,30.309999465942383,49.959999084472656,55.20000076293945,26.0682373046875,31.5,21.649999618530273,23.489999771118164,30.209999084472656,32.61000061035156,32.41999816894531,33.27000045776367
2006-01-19,2.822856903076172,27.020000457763672,217.41009521484375,44.45000076293945,4.7779998779296875,90200.0,3.7558329105377197,38.22999954223633,14.125,39.060001373291016,62.16999816894531,61.5,266.76922607421875,31.30500030517578,45.79999923706055,61.599998474121094,79.43594360351562,58.5099983215332,24.899999618530273,45.13999938964844,128.30999755859375,30.6299991607666,49.959999084472656,56.15999984741211,25.987001419067383,31.649999618530273,21.84000015258789,23.510000228881836,30.209999084472656,32.900001525878906,32.59000015258789,33.52000045776367
2006-01-20,2.7174999713897705,26.40999984741211,198.98416137695312,43.91999816894531,4.7779998779296875,89500.0,3.6508328914642334,38.22999954223633,14.125,38.04999923706055,60.79999923706055,60.529998779296875,256.69232177734375,30.75,45.0,61.119998931884766,77.78202819824219,57.84000015258789,24.709999084472656,44.189998626708984,125.97000122070312,30.110000610351562,49.959999084472656,56.40999984741211,25.442729949951172,30.959999084472656,21.270000457763672,23.170000076293945,30.209999084472656,32.709999084472656,31.969999313354492,32.95000076293945
2006-01-23,2.7739291191101074,26.350000381469727,212.95179748535156,43.72999954223633,4.7779998779296875,89300.0,3.6716670989990234,38.22999954223633,14.125,38.27000045776367,61.189998626708984,61.20000076293945,256.0769348144531,30.80500030517578,45.25,62.209999084472656,77.82982635498047,57.63999938964844,24.450000762939453,43.959999084472656,126.41999816894531,30.520000457763672,49.959999084472656,57.029998779296875,25.50771713256836,30.979999542236328,21.190000534057617,23.190000534057617,30.209999084472656,32.65999984741211,31.950000762939453,32.93000030517578
2006-01-24,2.7157139778137207,26.280000686645508,220.68780517578125,44.02000045776367,4.7779998779296875,89600.0,3.690000057220459,38.22999954223633,14.125,38.11000061035156,59.36000061035156,60.959999084472656,253.53846740722656,30.795000076293945,45.720001220703125,62.04999923706055,77.2944564819336,57.869998931884766,24.65999984741211,44.2400016784668,126.55000305175781,30.860000610351562,49.959999084472656,56.689998626708984,25.62144660949707,31.209999084472656,21.260000228881836,23.270000457763672,30.209999084472656,32.95000076293945,31.799999237060547,33.2599983215332
2006-01-25,2.6500000953674316,26.399999618530273,215.6915283203125,43.599998474121094,4.7779998779296875,89850.0,3.6575000286102295,38.22999954223633,14.125,38.47999954223633,58.5,60.209999084472656,252.0,31.0,45.970001220703125,61.2599983215332,77.35181427001953,58.470001220703125,25.209999084472656,44.630001068115234,126.66000366210938,31.010000228881836,49.959999084472656,55.5,25.67018699645996,31.200000762939453,21.329999923706055,23.290000915527344,30.209999084472656,32.5,31.760000228881836,33.13999938964844
2006-01-26,2.583214044570923,26.5,216.32415771484375,44.68000030517578,4.7779998779296875,89600.0,3.7825000286102295,38.22999954223633,14.125,39.59000015258789,58.63999938964844,59.95000076293945,254.0,31.28499984741211,46.31999969482422,60.220001220703125,77.17017364501953,58.81999969482422,25.510000228881836,44.900001525878906,127.36000061035156,31.3799991607666,49.959999084472656,55.68000030517578,26.108854293823242,31.549999237060547,21.469999313354492,23.34000015258789,30.209999084472656,32.209999084472656,31.920000076293945,33.279998779296875
2006-01-27,2.572499990463257,27.790000915527344,215.9356231689453,45.220001220703125,4.7779998779296875,89500.0,3.8541669845581055,38.22999954223633,14.125,39.75,58.709999084472656,61.290000915527344,253.46153259277344,31.350000381469727,45.84000015258789,60.380001068115234,77.45697784423828,59.7400016784668,25.889999389648438,44.79999923706055,128.5399932861328,31.600000381469727,49.959999084472656,56.650001525878906,26.133224487304688,31.6200008392334,21.709999084472656,23.530000686645508,30.209999084472656,32.38999938964844,32.290000915527344,33.43000030517578
2006-01-30,2.6785709857940674,28.0,212.61306762695312,44.959999084472656,4.7779998779296875,89290.0,3.810832977294922,38.22999954223633,14.125,39.849998474121094,58.400001525878906,63.11000061035156,253.3076934814453,31.235000610351562,46.40999984741211,60.75,78.04015350341797,59.13999938964844,26.049999237060547,44.47999954223633,128.44000244140625,31.690000534057617,49.959999084472656,57.95000076293945,26.051990509033203,31.690000534057617,21.780000686645508,23.440000534057617,30.209999084472656,32.16999816894531,32.13999938964844,33.349998474121094
2006-01-31,2.6967859268188477,28.149999618530273,215.5221710205078,44.81999969482422,4.7779998779296875,89490.0,3.74666690826416,38.22999954223633,14.125,39.75,57.540000915527344,62.75,251.92308044433594,31.18000030517578,46.11000061035156,59.380001068115234,77.72466278076172,59.22999954223633,25.950000762939453,44.22999954223633,127.5,31.739999771118164,49.959999084472656,57.65999984741211,25.954509735107422,31.510000228881836,21.600000381469727,23.329999923706055,30.209999084472656,32.150001525878906,32.130001068115234,33.22999954223633
2006-02-01,2.693571090698242,28.040000915527344,200.13983154296875,43.97999954223633,4.7779998779296875,88990.0,3.749166965484619,38.22999954223633,14.125,39.880001068115234,57.86000061035156,61.95000076293945,254.92308044433594,30.920000076293945,46.13999938964844,58.70000076293945,78.33651733398438,59.81999969482422,26.549999237060547,43.95000076293945,128.38999938964844,31.829999923706055,49.959999084472656,56.290000915527344,25.938262939453125,31.780000686645508,21.729999542236328,23.389999389648438,30.209999084472656,32.2400016784668,32.33000183105469,33.34000015258789
2006-02-02,2.575000047683716,27.68000030517578,197.28054809570312,42.7400016784668,4.7779998779296875,88690.0,3.634999990463257,38.22999954223633,14.125,39.9900016784668,57.650001525878906,61.95000076293945,253.07691955566406,30.649999618530273,46.279998779296875,58.5099983215332,77.65774536132812,59.650001525878906,26.520000457763672,43.439998626708984,126.9000015258789,31.360000610351562,49.959999084472656,55.72999954223633,25.759544372558594,31.510000228881836,21.43000030517578,23.3799991607666,30.209999084472656,31.81999969482422,32.06999969482422,33.29999923706055
